dimension,value,issue_category,issue_count,written_denominator,issue_rate,primary_written_denominator,primary_conditional_rate,meets_minimum,threshold
category,sports_leisure,Positive product / overall mentions,658,2610,0.25210727969348656,795,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,sports_leisure,Product condition / mismatch,108,2610,0.041379310344827586,795,0.13584905660377358,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,stationery,Delivery waiting / non-receipt,61,757,0.08058124174372523,208,0.2932692307692308,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,stationery,Generic / Unclear,21,757,0.02774108322324967,208,0.10096153846153846,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,stationery,Incomplete order / missing units,20,757,0.026420079260237782,208,0.09615384615384616,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,stationery,Mixed / rating-text mismatch,23,757,0.03038309114927345,208,0.11057692307692307,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,stationery,Mixed resolution / service,55,757,0.0726552179656539,208,0.2644230769230769,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,stationery,Positive delivery mentions,196,757,0.25891677675033026,208,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,stationery,Positive generic mentions,142,757,0.18758256274768825,208,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,stationery,Positive product / overall mentions,211,757,0.27873183619550856,208,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,stationery,Product condition / mismatch,28,757,0.036988110964332896,208,0.1346153846153846,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,tablets_printing_image,Delivery waiting / non-receipt,3,27,0.1111111111111111,8,0.375,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,tablets_printing_image,Generic / Unclear,2,27,0.07407407407407407,8,0.25,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,tablets_printing_image,Incomplete order / missing units,0,27,0.0,8,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,tablets_printing_image,Mixed / rating-text mismatch,1,27,0.037037037037037035,8,0.125,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,tablets_printing_image,Mixed resolution / service,1,27,0.037037037037037035,8,0.125,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,tablets_printing_image,Positive delivery mentions,11,27,0.4074074074074074,8,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,tablets_printing_image,Positive generic mentions,4,27,0.14814814814814814,8,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,tablets_printing_image,Positive product / overall mentions,4,27,0.14814814814814814,8,,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,tablets_printing_image,Product condition / mismatch,1,27,0.037037037037037035,8,0.125,False,"written>=100 and issue>=20; descriptive, no significance ranking"
category,telephony,Delivery waiting / non-receipt,101,1648,0.06128640776699029,568,0.17781690140845072,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,telephony,Generic / Unclear,64,1648,0.038834951456310676,568,0.11267605633802817,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,telephony,Incomplete order / missing units,59,1648,0.035800970873786406,568,0.10387323943661972,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,telephony,Mixed / rating-text mismatch,37,1648,0.022451456310679612,568,0.06514084507042253,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,telephony,Mixed resolution / service,119,1648,0.07220873786407767,568,0.20950704225352113,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,telephony,Positive delivery mentions,382,1648,0.23179611650485438,568,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,telephony,Positive generic mentions,306,1648,0.18567961165048544,568,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,telephony,Positive product / overall mentions,392,1648,0.23786407766990292,568,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,telephony,Product condition / mismatch,188,1648,0.11407766990291263,568,0.33098591549295775,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,toys,Delivery waiting / non-receipt,95,1292,0.07352941176470588,375,0.25333333333333335,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,toys,Generic / Unclear,31,1292,0.023993808049535603,375,0.08266666666666667,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,toys,Incomplete order / missing units,43,1292,0.033281733746130034,375,0.11466666666666667,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,toys,Mixed / rating-text mismatch,26,1292,0.020123839009287926,375,0.06933333333333333,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,toys,Mixed resolution / service,88,1292,0.06811145510835913,375,0.23466666666666666,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,toys,Positive delivery mentions,335,1292,0.2592879256965944,375,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,toys,Positive generic mentions,271,1292,0.20975232198142416,375,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,toys,Positive product / overall mentions,311,1292,0.24071207430340558,375,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,toys,Product condition / mismatch,92,1292,0.07120743034055728,375,0.24533333333333332,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,watches_gifts,Delivery waiting / non-receipt,191,2211,0.08638625056535504,734,0.26021798365122617,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,watches_gifts,Generic / Unclear,88,2211,0.03980099502487562,734,0.11989100817438691,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,watches_gifts,Incomplete order / missing units,59,2211,0.02668475802804161,734,0.08038147138964577,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,watches_gifts,Mixed / rating-text mismatch,73,2211,0.033016734509271825,734,0.0994550408719346,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,watches_gifts,Mixed resolution / service,175,2211,0.07914970601537766,734,0.23841961852861035,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,watches_gifts,Positive delivery mentions,560,2211,0.2532790592492085,734,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,watches_gifts,Positive generic mentions,392,2211,0.17729534147444595,734,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,watches_gifts,Positive product / overall mentions,525,2211,0.23744911804613297,734,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
category,watches_gifts,Product condition / mismatch,148,2211,0.06693803708729082,734,0.2016348773841962,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-01,Delivery waiting / non-receipt,14,333,0.042042042042042045,102,0.13725490196078433,False,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-01,Generic / Unclear,13,333,0.03903903903903904,102,0.12745098039215685,False,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-01,Incomplete order / missing units,14,333,0.042042042042042045,102,0.13725490196078433,False,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-01,Mixed / rating-text mismatch,10,333,0.03003003003003003,102,0.09803921568627451,False,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-01,Mixed resolution / service,27,333,0.08108108108108109,102,0.2647058823529412,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-01,Positive delivery mentions,82,333,0.24624624624624625,102,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-01,Positive generic mentions,68,333,0.2042042042042042,102,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-01,Positive product / overall mentions,81,333,0.24324324324324326,102,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-01,Product condition / mismatch,24,333,0.07207207207207207,102,0.23529411764705882,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-02,Delivery waiting / non-receipt,33,724,0.04558011049723757,204,0.16176470588235295,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-02,Generic / Unclear,24,724,0.03314917127071823,204,0.11764705882352941,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-02,Incomplete order / missing units,24,724,0.03314917127071823,204,0.11764705882352941,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-02,Mixed / rating-text mismatch,21,724,0.029005524861878452,204,0.10294117647058823,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-02,Mixed resolution / service,42,724,0.058011049723756904,204,0.20588235294117646,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-02,Positive delivery mentions,185,724,0.255524861878453,204,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-02,Positive generic mentions,159,724,0.21961325966850828,204,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-02,Positive product / overall mentions,176,724,0.2430939226519337,204,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-02,Product condition / mismatch,60,724,0.08287292817679558,204,0.29411764705882354,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-03,Delivery waiting / non-receipt,65,1061,0.061262959472196045,315,0.20634920634920634,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-03,Generic / Unclear,30,1061,0.02827521206409048,315,0.09523809523809523,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-03,Incomplete order / missing units,48,1061,0.04524033930254477,315,0.1523809523809524,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-03,Mixed / rating-text mismatch,30,1061,0.02827521206409048,315,0.09523809523809523,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-03,Mixed resolution / service,66,1061,0.06220546654099906,315,0.20952380952380953,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-03,Positive delivery mentions,251,1061,0.236569274269557,315,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-03,Positive generic mentions,207,1061,0.1950989632422243,315,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-03,Positive product / overall mentions,288,1061,0.2714420358152686,315,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-03,Product condition / mismatch,76,1061,0.07163053722902922,315,0.24126984126984127,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-04,Delivery waiting / non-receipt,66,942,0.07006369426751592,273,0.24175824175824176,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-04,Generic / Unclear,34,942,0.036093418259023353,273,0.12454212454212454,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-04,Incomplete order / missing units,33,942,0.03503184713375796,273,0.12087912087912088,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-04,Mixed / rating-text mismatch,24,942,0.025477707006369428,273,0.08791208791208792,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-04,Mixed resolution / service,60,942,0.06369426751592357,273,0.21978021978021978,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-04,Positive delivery mentions,210,942,0.2229299363057325,273,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-04,Positive generic mentions,208,942,0.2208067940552017,273,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-04,Positive product / overall mentions,251,942,0.2664543524416136,273,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-04,Product condition / mismatch,56,942,0.059447983014861996,273,0.20512820512820512,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-05,Delivery waiting / non-receipt,59,1427,0.04134548002803083,399,0.14786967418546365,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-05,Generic / Unclear,41,1427,0.028731604765241767,399,0.10275689223057644,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-05,Incomplete order / missing units,56,1427,0.039243167484232656,399,0.14035087719298245,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-05,Mixed / rating-text mismatch,51,1427,0.035739313244569026,399,0.12781954887218044,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-05,Mixed resolution / service,106,1427,0.07428170988086896,399,0.2656641604010025,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-05,Positive delivery mentions,360,1427,0.25227750525578135,399,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-05,Positive generic mentions,317,1427,0.22214435879467415,399,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-05,Positive product / overall mentions,351,1427,0.24597056762438682,399,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-05,Product condition / mismatch,86,1427,0.060266292922214436,399,0.21553884711779447,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-06,Delivery waiting / non-receipt,62,1295,0.047876447876447875,392,0.15816326530612246,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-06,Generic / Unclear,55,1295,0.04247104247104247,392,0.14030612244897958,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-06,Incomplete order / missing units,57,1295,0.044015444015444015,392,0.14540816326530612,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-06,Mixed / rating-text mismatch,38,1295,0.029343629343629343,392,0.09693877551020408,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-06,Mixed resolution / service,84,1295,0.06486486486486487,392,0.21428571428571427,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-06,Positive delivery mentions,277,1295,0.2138996138996139,392,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-06,Positive generic mentions,298,1295,0.23011583011583012,392,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-06,Positive product / overall mentions,328,1295,0.25328185328185326,392,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-06,Product condition / mismatch,96,1295,0.07413127413127413,392,0.24489795918367346,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-07,Delivery waiting / non-receipt,78,1611,0.048417132216014895,440,0.17727272727272728,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-07,Generic / Unclear,50,1611,0.031036623215394164,440,0.11363636363636363,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-07,Incomplete order / missing units,56,1611,0.03476101800124146,440,0.12727272727272726,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-07,Mixed / rating-text mismatch,49,1611,0.03041589075108628,440,0.11136363636363636,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-07,Mixed resolution / service,96,1611,0.0595903165735568,440,0.21818181818181817,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-07,Positive delivery mentions,360,1611,0.22346368715083798,440,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-07,Positive generic mentions,376,1611,0.23339540657976413,440,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-07,Positive product / overall mentions,435,1611,0.27001862197392923,440,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-07,Product condition / mismatch,111,1611,0.06890130353817504,440,0.25227272727272726,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-08,Delivery waiting / non-receipt,67,1669,0.040143798681845415,399,0.16791979949874686,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-08,Generic / Unclear,33,1669,0.019772318753744758,399,0.08270676691729323,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-08,Incomplete order / missing units,52,1669,0.03115638106650689,399,0.13032581453634084,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-08,Mixed / rating-text mismatch,38,1669,0.022768124625524265,399,0.09523809523809523,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-08,Mixed resolution / service,98,1669,0.05871779508687837,399,0.24561403508771928,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-08,Positive delivery mentions,428,1669,0.25644098262432596,399,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-08,Positive generic mentions,374,1669,0.22408627920910726,399,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-08,Positive product / overall mentions,468,1669,0.280407429598562,399,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-08,Product condition / mismatch,111,1669,0.0665068903535051,399,0.2781954887218045,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-09,Delivery waiting / non-receipt,90,1694,0.053128689492325853,449,0.20044543429844097,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-09,Generic / Unclear,50,1694,0.0295159386068477,449,0.111358574610245,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-09,Incomplete order / missing units,62,1694,0.03659976387249114,449,0.13808463251670378,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-09,Mixed / rating-text mismatch,47,1694,0.027744982290436836,449,0.10467706013363029,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-09,Mixed resolution / service,104,1694,0.06139315230224321,449,0.23162583518930957,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-09,Positive delivery mentions,405,1694,0.23907910271546634,449,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-09,Positive generic mentions,396,1694,0.23376623376623376,449,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-09,Positive product / overall mentions,444,1694,0.26210153482880755,449,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-09,Product condition / mismatch,96,1694,0.05667060212514758,449,0.21380846325167038,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-10,Delivery waiting / non-receipt,102,1833,0.05564648117839607,549,0.18579234972677597,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-10,Generic / Unclear,55,1833,0.03000545553737043,549,0.10018214936247723,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-10,Incomplete order / missing units,87,1833,0.04746317512274959,549,0.15846994535519127,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-10,Mixed / rating-text mismatch,51,1833,0.027823240589198037,549,0.09289617486338798,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-10,Mixed resolution / service,125,1833,0.06819421713038734,549,0.22768670309653916,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-10,Positive delivery mentions,418,1833,0.22804146208401527,549,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-10,Positive generic mentions,393,1833,0.2144026186579378,549,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-10,Positive product / overall mentions,473,1833,0.2580469176213857,549,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-10,Product condition / mismatch,129,1833,0.07037643207855974,549,0.23497267759562843,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-11,Delivery waiting / non-receipt,321,2903,0.1105752669652084,1142,0.28108581436077057,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-11,Generic / Unclear,119,2903,0.04099207716155701,1142,0.1042031523642732,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-11,Incomplete order / missing units,174,2903,0.059937995177402684,1142,0.15236427320490367,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-11,Mixed / rating-text mismatch,90,2903,0.031002411298656562,1142,0.07880910683012259,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-11,Mixed resolution / service,272,2903,0.09369617636927316,1142,0.2381786339754816,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-11,Positive delivery mentions,569,2903,0.19600413365483982,1142,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-11,Positive generic mentions,542,2903,0.18670341026524284,1142,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-11,Positive product / overall mentions,650,2903,0.22390630382363072,1142,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-11,Product condition / mismatch,166,2903,0.05718222528418877,1142,0.14535901926444833,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-12,Delivery waiting / non-receipt,203,2207,0.09198006343452651,772,0.26295336787564766,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-12,Generic / Unclear,82,2207,0.03715450838241957,772,0.10621761658031088,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-12,Incomplete order / missing units,107,2207,0.048482102401449935,772,0.13860103626943004,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-12,Mixed / rating-text mismatch,62,2207,0.02809243316719529,772,0.08031088082901554,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-12,Mixed resolution / service,167,2207,0.07566832804712278,772,0.21632124352331605,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-12,Positive delivery mentions,518,2207,0.23470774807430902,772,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-12,Positive generic mentions,384,2207,0.1739918441323063,772,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-12,Positive product / overall mentions,533,2207,0.24150430448572724,772,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2017-12,Product condition / mismatch,151,2207,0.06841866787494336,772,0.1955958549222798,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-01,Delivery waiting / non-receipt,237,2872,0.08252089136490251,1019,0.2325809617271835,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-01,Generic / Unclear,101,2872,0.03516713091922006,1019,0.09911678115799803,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-01,Incomplete order / missing units,149,2872,0.05188022284122563,1019,0.14622178606476938,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-01,Mixed / rating-text mismatch,79,2872,0.027506963788300837,1019,0.0775269872423945,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-01,Mixed resolution / service,234,2872,0.08147632311977716,1019,0.2296368989205103,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-01,Positive delivery mentions,659,2872,0.22945682451253482,1019,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-01,Positive generic mentions,513,2872,0.17862116991643454,1019,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-01,Positive product / overall mentions,681,2872,0.23711699164345404,1019,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-01,Product condition / mismatch,219,2872,0.07625348189415042,1019,0.21491658488714427,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-02,Delivery waiting / non-receipt,382,2768,0.13800578034682082,1213,0.314921681780709,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-02,Generic / Unclear,125,2768,0.045158959537572256,1213,0.10305028854080792,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-02,Incomplete order / missing units,140,2768,0.05057803468208093,1213,0.11541632316570487,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-02,Mixed / rating-text mismatch,85,2768,0.03070809248554913,1213,0.07007419620774938,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-02,Mixed resolution / service,275,2768,0.09934971098265896,1213,0.2267106347897774,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-02,Positive delivery mentions,544,2768,0.19653179190751446,1213,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-02,Positive generic mentions,428,2768,0.1546242774566474,1213,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-02,Positive product / overall mentions,583,2768,0.21062138728323698,1213,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-02,Product condition / mismatch,206,2768,0.07442196531791907,1213,0.16982687551525144,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-03,Delivery waiting / non-receipt,451,2922,0.1543463381245722,1366,0.3301610541727672,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-03,Generic / Unclear,146,2922,0.04996577686516085,1366,0.10688140556368961,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-03,Incomplete order / missing units,159,2922,0.054414784394250515,1366,0.116398243045388,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-03,Mixed / rating-text mismatch,92,2922,0.03148528405201916,1366,0.06734992679355783,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-03,Mixed resolution / service,309,2922,0.10574948665297741,1366,0.22620790629575402,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-03,Positive delivery mentions,510,2922,0.17453798767967146,1366,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-03,Positive generic mentions,479,2922,0.16392881587953456,1366,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-03,Positive product / overall mentions,567,2922,0.19404517453798767,1366,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-03,Product condition / mismatch,209,2922,0.07152635181382615,1366,0.15300146412884333,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-04,Delivery waiting / non-receipt,152,2676,0.05680119581464873,783,0.194125159642401,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-04,Generic / Unclear,70,2676,0.026158445440956652,783,0.08939974457215837,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-04,Incomplete order / missing units,131,2676,0.04895366218236173,783,0.1673052362707535,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-04,Mixed / rating-text mismatch,60,2676,0.02242152466367713,783,0.07662835249042145,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-04,Mixed resolution / service,189,2676,0.07062780269058296,783,0.2413793103448276,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-04,Positive delivery mentions,663,2676,0.24775784753363228,783,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-04,Positive generic mentions,557,2676,0.20814648729446936,783,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-04,Positive product / overall mentions,673,2676,0.25149476831091183,783,,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-04,Product condition / mismatch,181,2676,0.06763826606875935,783,0.23116219667943805,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-05,Delivery waiting / non-receipt,174,2637,0.06598407281001138,814,0.21375921375921375,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-05,Generic / Unclear,75,2637,0.02844141069397042,814,0.09213759213759214,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-05,Incomplete order / missing units,107,2637,0.04057641259006447,814,0.13144963144963145,True,"written>=100 and issue>=20; descriptive, no significance ranking"
purchase_month,2018-05,Mixed / rating-text mismatch,58,2637,0.021994690936670457,814,0.07125307125307126,True,"written>=100 and issue>=20; descriptive, no significance ranking"
